NDCG@10,AP@10,TopKAgreement@10,MAP@10,Recall@10,HitRate@10,TopKOverlap@10,Regret@10,NDCG@25,AP@25,TopKAgreement@25,MAP@25,Recall@25,HitRate@25,TopKOverlap@25,Regret@25,NDCG@50,AP@50,TopKAgreement@50,MAP@50,Recall@50,HitRate@50,TopKOverlap@50,Regret@50,NDCG@100,AP@100,TopKAgreement@100,MAP@100,Recall@100,HitRate@100,TopKOverlap@100,Regret@100,NDCG_full,NDCG@10pct,P@10pct,Spearman,KendallTau,PairwiseAccuracy,Dataset,Protocol,Method,Seed,Stations,NDCG_at_10_percent,TopKAgreement_at_10_percent,Regret_at_10_percent
0.5218893916784884,0.0,0.0,0.0,0.0,0.0,0.0,0.3895627177700348,0.5452677685075902,0.006303030303030303,0.08,0.006303030303030303,0.08,1.0,0.08,0.3416202090592333,0.5767668545152818,0.048748342084993325,0.22,0.048748342084993325,0.22,1.0,0.22,0.29185191637630664,0.6561129633129281,0.17476602788738663,0.44,0.17476602788738663,0.44,1.0,0.44,0.19932142857142843,0.8783134201126898,0.5452677685075902,0.08,0.06079979415775328,0.04094921477150199,0.5232510288065844,External_Public_Stations,state-disjoint target adaptation,SourcePlusTargetAdaptation,456,243,0.5452677685075902,0.08,0.3416202090592333
0.39811154543028104,0.0,0.0,0.0,0.0,0.0,0.0,0.4811689895470383,0.45666412199010126,0.016666666666666666,0.08,0.016666666666666666,0.08,1.0,0.08,0.39140696864111485,0.4853717745141122,0.04731665225031933,0.18,0.04731665225031933,0.18,1.0,0.18,0.3475062717770035,0.584222922685391,0.14174502415729526,0.4,0.14174502415729526,0.4,1.0,0.4,0.23602090592334485,0.8497809512695562,0.45666412199010126,0.08,-0.09802852885559984,-0.06581999534273075,0.47057613168724277,External_Public_Stations,state-disjoint target adaptation,Random,456,243,0.45666412199010126,0.08,0.39140696864111485
0.4887317750566967,0.0,0.0,0.0,0.0,0.0,0.0,0.4709895470383276,0.5691993288982462,0.0016,0.04,0.0016,0.04,1.0,0.04,0.3388313588850174,0.6016975287486573,0.02867219904521071,0.16,0.02867219904521071,0.16,1.0,0.16,0.28245505226480844,0.623411713298998,0.10056042723759791,0.29,0.10056042723759791,0.29,1.0,0.29,0.24848501742160262,0.8913379118322542,0.5959092121993609,0.14285714285714285,0.004241693598162915,0.004191103300527454,0.5002890173410405,External_Public_Stations,state-disjoint target adaptation,SourceZeroShot,789,346,0.5959092121993609,0.14285714285714285,0.29679890492782474
0.48712027042959616,0.0,0.0,0.0,0.0,0.0,0.0,0.41084146341463423,0.5144564313772134,0.0,0.0,0.0,0.0,0.0,0.0,0.37008571428571424,0.5717614636657942,0.031478243978243975,0.2,0.031478243978243975,0.2,1.0,0.2,0.2884466898954705,0.6096049283220888,0.09875697175920842,0.31,0.09875697175920842,0.31,1.0,0.31,0.2445365853658536,0.8803011165356083,0.5120788831950286,0.05714285714285714,0.008153538107834583,0.00543364430383886,0.5040462427745664,External_Public_Stations,state-disjoint target adaptation,ExternalTargetOnly,789,346,0.5120788831950286,0.05714285714285714,0.3636645097063216
0.4783316273565642,0.0,0.0,0.0,0.0,0.0,0.0,0.4756498257839722,0.5177032395016191,0.0026666666666666666,0.04,0.0026666666666666666,0.04,1.0,0.04,0.3900048780487804,0.5639764239601516,0.05193358966199491,0.18,0.05193358966199491,0.18,1.0,0.18,0.3133073170731709,0.6115305644809714,0.09447567635394312,0.29,0.09447567635394312,0.29,1.0,0.29,0.25091777003484306,0.8849212039228027,0.57171759886653,0.17142857142857143,0.009931412763921151,0.007368709405415153,0.5085260115606937,External_Public_Stations,state-disjoint target adaptation,SourcePlusTargetAdaptation,789,346,0.57171759886653,0.17142857142857143,0.31227277252364355
0.7167111218986447,0.0,0.0,0.0,0.0,0.0,0.0,0.25625261324041815,0.6174790260770828,0.02,0.04,0.02,0.04,1.0,0.04,0.34364111498257843,0.6076992828251013,0.06813461301833394,0.12,0.06813461301833394,0.12,1.0,0.12,0.3113202090592335,0.6451300048053158,0.13916471538462344,0.34,0.13916471538462344,0.34,1.0,0.34,0.24635278745644595,0.9030443360531586,0.6141483296474574,0.08571428571428572,0.038700143420978994,0.02632880423609161,0.5125722543352601,External_Public_Stations,state-disjoint target adaptation,Random,789,346,0.6141483296474574,0.08571428571428572,0.32509756097560977
0.6871131910840944,0.1,0.1,0.1,0.1,1.0,0.1,0.25434320557491263,0.6857834646223909,0.05688405797101449,0.16,0.05688405797101449,0.16,1.0,0.16,0.22210243902439025,0.6552520238505819,0.17282777065391103,0.34,0.17282777065391103,0.34,1.0,0.34,0.22826376306620222,0.7398338944011913,0.5611843644861582,0.72,0.5611843644861582,0.72,1.0,0.72,0.12363536585365853,0.891248840516881,0.6316726637837693,0.06666666666666667,0.07769548701588463,0.06204723933947605,0.5202702702702703,External_Public_Stations,state-disjoint target adaptation,SourceZeroShot,2025,148,0.6316726637837693,0.06666666666666667,0.30142508710801375
0.6676294828553684,0.0,0.0,0.0,0.0,0.0,0.0,0.25211324041811833,0.629520666260768,0.052727272727272734,0.12,0.052727272727272734,0.12,1.0,0.12,0.2765484320557492,0.6622931896235007,0.16542065924853563,0.36,0.16542065924853563,0.36,1.0,0.36,0.21549651567944256,0.7141247528780921,0.5547088779401047,0.68,0.5547088779401047,0.68,1.0,0.68,0.139609581881533,0.8857963085562914,0.6797038951339136,0.0,0.04014164242648061,0.03785230632750882,0.5158783783783784,External_Public_Stations,state-disjoint target adaptation,ExternalTargetOnly,2025,148,0.6797038951339136,0.0,0.22956794425087096
0.629961164326715,0.0,0.0,0.0,0.0,0.0,0.0,0.2590801393728221,0.6699677313647737,0.01852121212121212,0.16,0.01852121212121212,0.16,1.0,0.16,0.21135470383275257,0.6923820126307653,0.18023220242112795,0.42,0.18023220242112795,0.42,1.0,0.42,0.17824912891986067,0.732936228147779,0.6024397725449316,0.71,0.6024397725449316,0.71,1.0,0.71,0.12336393728222983,0.8850142298168914,0.657495231214995,0.06666666666666667,0.14388931833823476,0.09893103896442353,0.5449324324324324,External_Public_Stations,state-disjoint target adaptation,SourcePlusTargetAdaptation,2025,148,0.657495231214995,0.06666666666666667,0.22338095238095224
0.619248860802355,0.1,0.1,0.1,0.1,1.0,0.1,0.3262961672473865,0.5796987707230317,0.10727272727272727,0.16,0.10727272727272727,0.16,1.0,0.16,0.3272076655052265,0.6083540784412357,0.15080592590159334,0.32,0.15080592590159334,0.32,1.0,0.32,0.2587324041811848,0.7076819541208017,0.45634773557594904,0.66,0.45634773557594904,0.66,1.0,0.66,0.137249825783972,0.8764483804208925,0.6362641274260661,0.2,-0.027608926085396716,-0.020205568651693435,0.47905405405405405,External_Public_Stations,state-disjoint target adaptation,Random,2025,148,0.6362641274260661,0.2,0.283382113821138
