0,0.8022276759147644
1,0.7901359796524048
2,0.7850471138954163
3,0.7848781943321228
4,0.7859249711036682
5,0.7855777144432068
6,0.7838902473449707
7,0.7818470001220703
8,0.780238151550293
9,0.7793633341789246
10,0.7791455984115601
11,0.779260516166687
12,0.7793378829956055
13,0.779188871383667
14,0.7788275480270386
15,0.7783856391906738
16,0.7780175805091858
17,0.7778300642967224
18,0.777833104133606
19,0.7779189944267273
20,0.777925968170166
21,0.7777686715126038
22,0.7774704694747925
23,0.777111828327179
24,0.7767676711082458
25,0.7764756083488464
26,0.7762244343757629
27,0.7759742140769958
28,0.7756805419921875
29,0.7753116488456726
30,0.7748713493347168
31,0.7743673324584961
32,0.7738033533096313
33,0.7731742262840271
34,0.7724623680114746
35,0.7716512680053711
36,0.7707399129867554
37,0.769722044467926
38,0.7685693502426147
39,0.7672606706619263
40,0.7657846212387085
41,0.764174222946167
42,0.762407124042511
43,0.7603374719619751
44,0.7579437494277954
45,0.7553457617759705
46,0.7524477243423462
47,0.7491723299026489
48,0.7456733584403992
49,0.7417884469032288
