0,0.8023117780685425
1,0.7915264368057251
2,0.7860541343688965
3,0.7840700149536133
4,0.7838280200958252
5,0.7834656834602356
6,0.782413125038147
7,0.7810295224189758
8,0.7798328995704651
9,0.7791177034378052
10,0.7790253162384033
11,0.7792547941207886
12,0.7792617678642273
13,0.7789496779441833
14,0.7785653471946716
15,0.7783808708190918
16,0.7784683108329773
17,0.7786211371421814
18,0.7785817980766296
19,0.778326690196991
20,0.7780137658119202
21,0.7777997851371765
22,0.777721643447876
23,0.7776867151260376
24,0.7775880098342896
25,0.7773958444595337
26,0.7771562337875366
27,0.776931881904602
28,0.7767466902732849
29,0.7765747308731079
30,0.7763597369194031
31,0.7760663032531738
32,0.7757045030593872
33,0.7753099203109741
34,0.7749061584472656
35,0.7744702100753784
36,0.7739493250846863
37,0.7733103632926941
38,0.7725695371627808
39,0.7717532515525818
40,0.7708523869514465
41,0.769818127155304
42,0.7685980796813965
43,0.7671889066696167
44,0.7656243443489075
45,0.7638800740242004
46,0.7619146108627319
47,0.7597575187683105
48,0.7573578357696533
49,0.7546280026435852
