0,0.7798670530319214
1,0.7787607908248901
2,0.7787023186683655
3,0.7778480052947998
4,0.7774845957756042
5,0.7775487899780273
6,0.7774873971939087
7,0.7772078514099121
8,0.7769304513931274
9,0.7767659425735474
10,0.7766051888465881
11,0.776313841342926
12,0.7759060859680176
13,0.7754838466644287
14,0.7751169204711914
15,0.7747246026992798
16,0.7741892337799072
17,0.7734944820404053
18,0.7727201581001282
19,0.7718991041183472
20,0.770969033241272
21,0.7698820233345032
22,0.7686022520065308
23,0.7671074271202087
24,0.7654610276222229
25,0.7636807560920715
26,0.7616528868675232
27,0.7594127058982849
28,0.7569739818572998
29,0.7542723417282104
30,0.7513525485992432
31,0.7480780482292175
32,0.7445663213729858
33,0.7408316135406494
34,0.7369304895401001
35,0.7329119443893433
36,0.728769838809967
37,0.72452312707901
38,0.7203198075294495
39,0.7162500619888306
40,0.7124817371368408
41,0.7092317938804626
42,0.7063938975334167
43,0.7037078738212585
44,0.701476514339447
45,0.7000660300254822
46,0.6993487477302551
47,0.69917231798172
48,0.6989074945449829
49,0.6982192397117615
