0,0.7994789481163025
1,0.8012194633483887
2,0.799113392829895
3,0.7988412380218506
4,0.7993031740188599
5,0.7988598942756653
6,0.7981882691383362
7,0.797878623008728
8,0.7978342771530151
9,0.7976937890052795
10,0.797316312789917
11,0.796819806098938
12,0.7964138388633728
13,0.796110987663269
14,0.7956724166870117
15,0.7950221300125122
16,0.7942972183227539
17,0.7935799956321716
18,0.7928197979927063
19,0.7919172048568726
20,0.7908270955085754
21,0.7895805239677429
22,0.7882136702537537
23,0.7866816520690918
24,0.7849013209342957
25,0.7828227281570435
26,0.7804923057556152
27,0.7779566049575806
28,0.7751270532608032
29,0.7719929218292236
30,0.7685843110084534
31,0.7649664878845215
32,0.7612549066543579
33,0.757588267326355
34,0.7539860010147095
35,0.7501872777938843
36,0.7461414337158203
37,0.7424235939979553
38,0.7391640543937683
39,0.7362136244773865
40,0.7327936887741089
41,0.7295185327529907
42,0.7275928258895874
43,0.7262484431266785
44,0.7239922285079956
45,0.7219820618629456
46,0.721468448638916
47,0.7209158539772034
48,0.7196403741836548
49,0.7192022204399109
