0,0.7861027717590332
1,0.7788447141647339
2,0.7799450755119324
3,0.7809541821479797
4,0.7798022031784058
5,0.7782392501831055
6,0.7774913907051086
7,0.7776866555213928
8,0.7780663967132568
9,0.7779504060745239
10,0.777363657951355
11,0.7766979336738586
12,0.7762635946273804
13,0.7761232852935791
14,0.776002049446106
15,0.7755856513977051
16,0.7749052047729492
17,0.7741487622261047
18,0.77345871925354
19,0.7728291153907776
20,0.7721219062805176
21,0.7711665034294128
22,0.7699137926101685
23,0.7684788703918457
24,0.7670024633407593
25,0.7654746770858765
26,0.7637579441070557
27,0.7617859840393066
28,0.7594878673553467
29,0.7568657994270325
30,0.7540174126625061
31,0.7509362697601318
32,0.7475459575653076
33,0.7438704371452332
34,0.7400072813034058
35,0.7359805107116699
36,0.7317777872085571
37,0.7274603843688965
38,0.7232150435447693
39,0.7192195057868958
40,0.7156699895858765
41,0.7128504514694214
42,0.7092747092247009
43,0.7063709497451782
44,0.7049805521965027
45,0.7029073238372803
46,0.7010971903800964
47,0.7008615136146545
48,0.6999356150627136
49,0.6991790533065796
